title,Vendor,price,rating,weight,dimension,delivery_time,delivery cost,review,vendor_score,best_vendor_rank
"MC SID RAZZ Friends TV Series - Design Large Canvas Handbags for Women | Tote Bag for Grocery, Shopping | Shoulder Bags for Women-Officially Licensed By Warner Bros",MC Sid Razz,499,3.8,120 g,4064x3556x051 cm,75,40,66.0,0.6841948414854571,628.0
Prakriti Maitri Shopping Cotton Plain Tote Bags 14/16 inch with Long Handles| Grocery Bag | 15 kg Carrying Capacity | Unisex | Easy to Wash | Professionally Stitched | Pack of 10,Prakriti Maitri Jute Bags,599,3.2,480 g,35x25x40 cm,51,79,279.0,0.6417653310039378,1069.0
"MASQ by Q-One Embroidered Denim Tote Bags for Women with Zip, College Bag for Girls, 100% Organic Cotton Tote Bag for Traveling & Daily Use | Stylish Gifts for Women and Girl",Q-One,349,4.6,150 g,36x36x10 cm,99,40,188.0,0.7625478936137008,160.0
"Eco Right Tote Bags for Women & Men Big Size, Large Canvas Tote Bags for Shopping, Weekend Travel, College",EcoRight,799,3.9,350 g,34x15x44 cm,75,40,368.0,0.7612591918522277,166.0
"Ecodott Women’s Cotton Tote Bag with Zipper & Pockets | Casual Shoulder Handbag | 100% Organic Cotton Canvas Tote Bag for School, College, Work & Daily Use",Ecodott,309,5.0,300 g,36x85x36 cm,75,40,58.0,0.7744565178904136,122.0
Fastrack Maroon Tote Bag For Women,PRIMESPOT RETAIL PRIVATE LIMITED,672,4.1,410 g,295x125x23 cm,51,79,3.0,0.6393790486101463,1106.0
THE CLOWNFISH Percy Printed Handicraft Fabric Handbag for Women Office Bag Ladies Shoulder Bag Tote For Women College Girls,GlobalBees Brands RN,1200,4.1,620 g,35x14x30 cm,51,79,1.0,0.6294494807489129,1216.0
Clapcart Black Canvas Tote Bag for Women | Printed Multipurpose Cotton Bags | Cute Hand Bag for Girls (Positive Vibes Only Print),Clapcart,255,3.9,150 g,38x33x9 cm,75,40,745.0,0.8493586887184759,21.0
Caprese POPSICLE T Large,VIP INDUSTRIES LIMITED,1076,3.5,450 g,38x12x36 cm,51,79,3.0,0.594599244660312,1496.0
ZOUK Printed Women Jute Vegan Leather Office Tote Bag for Ladies With Laptop Compartment,Cocoblu Retail,1759,4.4,600 g,387x102x292 cm,75,40,66.0,0.6989905024339939,470.0
"MASQ by Q-One Embroidered Canvas Tote Bags for Women with Zip, College Bag for Girls, 100% Organic Cotton Tote Bag for Traveling & Daily Use | Stylish Gifts for Women and Girl",Q-One,299,3.9,230 g,3556x762x3556 cm,123,40,820.0,0.837768536397258,31.0
"NFI essentials Tote Bags for Women with Zip, Handy Foldable Shopping Bag for Girls, Stylish Canvas Handbag Shoulder Carry Bag",Ayaha Enterprises Pvt Ltd,499,3.5,164 g,36x10x36 cm,75,40,405.0,0.7493493066983334,200.0
ZOUK Tote Bags for Women - Handmade Bags for Daily Use - Vegan Leather Handbags with Double Handle - Printed Totes for Women,Cocoblu Retail,1152,4.3,380 g,38x33x9 cm,51,79,538.0,0.7543408877016524,185.0
"DailyObjects Women's Tote Bag | Spacious, Stylish, Sturdy Handbag with Zip closure | Made of Finest Vegan Leather Material| For Daily and Office Use",Firki Wholesale,1349,4.2,380 g,38x33x9 cm,51,79,504.0,0.7374798154359219,238.0
Carrylux Large Capacity Croco Pattern Tote Handbag Shoulder Bag Ladies Purses For Women,Carrylux,499,3.8,380 g,38x33x9 cm,51,79,251.0,0.675252101719341,729.0
"The Purple Tree Fatty Tote Bag For Women, Women Fatty Tote Bag, Handbag, Women Handbag, Women Bag, Handbag for Women, Women's Tote, Gift For Women F",The Purple Tree,799,4.1,270 g,4479x411x14 cm,75,40,444.0,0.7895432001596004,88.0
"Metsi Canvas Tote Bags for Women with internal Zipper, College Bag for Girls, 100% Organic Cotton Tote Bag for Traveling & Daily Use totes Shopping Shoulder Bag",PAVAN-ENTERPRISE,249,2.5,100 g,38x33x53 cm,51,79,578.0,0.6664197034818884,826.0
"Ecoright Canvas Tote Bags for Women with Zip, College Bag for Girls, 100% Organic Cotton Tote Bag for Shopping, Travel & beach bags for women",EcoRight,499,4.1,380 g,38x33x9 cm,99,40,62.0,0.7024267718085088,440.0
"Glowic Large Women with Zip, Stylish Cotton Handbags, Canvas Tote Bags for College(WBAG-68) (Multicolor)",Cocoblu Retail,399,3.8,399 g,42x14x43 cm,51,79,66.0,0.6251329534316288,1263.0
Lavie Women's Herrington Tote Bag | Ladies Purse Handbag,Cocoblu Retail,1299,4.0,450 g,43x14x29 cm,99,40,7.0,0.6703386808516385,778.0
Harry Kritz Vertical Stylish 2 Pocket Tote Bag 100% Organic Cotton Canvas Tote for College & Daily Use,HarryKritz,630,4.3,380 g,39x37x8 cm,75,40,519.0,0.8206647886707087,40.0
"MASQ by Q-one Embroidered Large Tote Bag for Women,Tote Bag for Girls, Designer Stylish Cotton Handbags, Canvas Tote Bags for College",Q-One,699,4.8,380 g,38x33x9 cm,75,40,66.0,0.743090978143955,219.0
Glowic womens Canvas Bags for Women |Canvas Tote Handbags |Casual Shoulder Work Bag |Crossbody Bag(WBAG-43) Multicolour,Cocoblu Retail,499,3.5,250 g,35x10x35 cm,75,40,157.0,0.697843595379538,486.0
Fastrack Navy Nautical Stripes College Tote Bag for Women,PRIMESPOT RETAIL PRIVATE LIMITED,747,4.1,150 g,35x1x1 cm,75,40,66.0,0.6984760509419944,479.0
"Ecoright Tote Bags for Women, 100% Organic Canvas Tote Bags for Women, Premium Tote Bag with Zip for College, Travel, Shopping",EcoRight,419,4.2,270 g,4064x1016x3683 cm,51,79,190.0,0.6890249035460769,569.0
Denim Tote Bag,BTS Break The Style,699,4.8,380 g,38x33x9 cm,123,40,2.0,0.7169250360901623,332.0
"Taha.mark Women's Printed Synthetic Leather Tote Bag for Office, College and Party (Black)",CHILHIL,689,5.0,380 g,38x33x9 cm,75,40,382.0,0.8348988971677278,33.0
ZOUK Women Handcrafted vegan leather Tote Bag,Cocoblu Retail,1152,4.3,600 g,483x102x305 cm,75,40,672.0,0.8430344062839676,26.0
"HUGGI Faux Leather Purse and hand Bag for women tote bags for women office use, Travel & Shoulder Bag | Stylish buckle on bag & Multi pocket",SHOPOMALL_,1699,4.8,600 g,28x13x25 cm,51,79,9.0,0.6658693162705361,837.0
Bagsy Malone Women's Vegan Leather Stylish Tote Bag | Pack of 5 | Ladies Purse Handbag | Womens Day Gift,Cocoblu Retail,509,3.7,450 g,33x8x28 cm,75,40,9.0,0.6794261228770527,679.0
Fastrack Printed White Large Tote Bag for Women,PRIMESPOT RETAIL PRIVATE LIMITED,1206,3.9,200 g,51x15x35 cm,51,79,27.0,0.6222411571643481,1298.0
THE CLOWNFISH Valentine Printed Handicraft Fabric & Faux Leather Handbag for Women Office Bag Ladies Shoulder Bag Tote for Women College Girls (Multicolour-Hexagon Design),GlobalBees Brands RN,860,3.8,440 g,27x11x26 cm,123,40,235.0,0.699914372621541,458.0
Fastrack Malachite Green Tall Tote Bag for Women,PRIMESPOT RETAIL PRIVATE LIMITED,1099,4.0,450 g,29x11x31 cm,51,79,66.0,0.6250194317363715,1265.0
Prakriti Maitri Shopping Cotton Plain Tote Bags 14/16 inch with Long Handles| Grocery Bag | 15 kg Carrying Capacity | Unisex | Easy to Wash | Professionally Stitched | Pack of 10,Prakriti Maitri Jute Bags,599,3.2,480 g,35x25x40 cm,147,40,34.0,0.6121860528087836,1380.0
maisha Women's Moroccan Madness Box Bag (SMALL),Maisha Lifestyle,1649,1.0,380 g,38x33x9 cm,75,40,232.0,0.53644770515344,1581.0
LEGAL BRIBE Textured Tote Bag Combo Of 4,LGBR Fashion Private Limited,735,3.4,900 g,35x9x27 cm,75,40,553.0,0.7695840272907712,140.0
"Taha.mark Women's Printed Synthetic Leather Tote Bag for Office, College and Party (Black)",CHILHIL,689,5.0,380 g,38x33x9 cm,99,40,7.0,0.74383046404322,213.0
Lavie Women's Herrington Tote Bag | Ladies Purse Handbag,Cocoblu Retail,1299,4.0,450 g,43x14x29 cm,75,40,81.0,0.6988941337061568,471.0
Fastrack Printed White Large Tote Bag for Women,PRIMESPOT RETAIL PRIVATE LIMITED,1206,3.9,200 g,51x15x35 cm,123,40,3.0,0.6517469268392885,967.0
Taylor's Version Aesthetic Tote Bag for Men and Women | Shoulder Handbags for Travelling & Daily Use,The Korhean Store,269,4.1,380 g,38x33x9 cm,75,40,35.0,0.7141505512025352,351.0
MyOrganicBag- Handmade Personalized Initial Monogrammed Canvas/Jute Tote Bag- Great Gifting Bag (American Style - Open Top-No Zip)- Made in India,mymagicmood.shop,299,3.9,290 g,432x173x30 cm,51,79,547.0,0.7465805237316634,205.0
Mammon women's Extra Large 3 Compartment Tote Hand Bag (3C-Tote),Cocoblu Retail,459,3.6,530 g,35x12x28 cm,147,40,232.0,0.6808302524749378,666.0
Clapcart Canvas Tote Bag Set of 2 for Women | Printed Multipurpose PolyCotton Bags | Cute Hand Bag for Girls (Bookworms-belongings and Flower),Clapcart,305,4.2,260 g,38x33x9 cm,15,119,593.0,0.7186067392353878,321.0
Clapcart Zipper Tote Bag for Women | Printed Multipurpose Poly-Cotton Bags | Cute Hand Bag With Zip for Girls (Flower Print),Clapcart,265,4.1,150 g,38x33x9 cm,75,40,4.0,0.707784414554516,393.0
"Ecoright Canvas Tote Bag with Zip & Inner Pocket, Cotton Tote Bags for Women, Big Bags for Women Shopping, Travel, Office",EcoRight,799,5.0,350 g,5354x3683x127 cm,51,79,4.0,0.6935482797081263,533.0
ZOUK Vegan Leather Jute Handcrafted Magnetic Sling Bag for Womens Girls Ladies,Cocoblu Retail,1152,4.1,600 g,40x30x10 cm,99,40,3.0,0.6784067831283072,691.0
Planet Earth 100% Cotton Canvas Tote/Grocery/Shopping/Office/Stylish/Shoulder bags for Women with Inner Pockets & Zipper Reusable & Washable Printed Designer Eco-Friendly Multipurpose Bags,'Planet Earth',444,4.5,310 g,3556x1016x381 cm,51,79,513.0,0.7744064559347235,124.0
"THEPRINTSHINE Black Customize Tote Bag with Image and Text For Shopping with Handles, Eco Friendly, Reusable, Grocery etc.",THEPRINTSHINE,249,5.0,380 g,38x33x9 cm,51,79,45.0,0.711973961010445,365.0
"UpTown Folks Poppies Tote Bag, Claude Monet Canvas Tote Bag, zipper & a pocket, women & girls,",UpTown Folks,389,4.7,240 g,158x8x158 cm,51,79,15.0,0.6844707270763779,623.0
Clapcart Black Canvas Tote Bag for Women | Printed Multipurpose Cotton Bags | Cute Hand Bag for Girls (Emotional Baggage Print),Clapcart,255,5.0,150 g,38x33x9 cm,51,79,2.0,0.7029354193573443,435.0
Bagsy Malone Women's Vegan Leather Stylish Tote Bag | Pack of 5 | Ladies Purse Handbag | Womens Day Gift,Cocoblu Retail,509,3.7,450 g,33x8x28 cm,75,40,66.0,0.6777646483183819,699.0
Fastrack Black Patent Party Tote Bag for Women,PRIMESPOT RETAIL PRIVATE LIMITED,993,4.5,200 g,41x10x30 cm,75,40,18.0,0.7225739324691224,307.0
Fastrack Printed White Large Tote Bag for Women,PRIMESPOT RETAIL PRIVATE LIMITED,1206,3.9,200 g,51x15x35 cm,51,79,66.0,0.6168413648486679,1344.0
"JUTEKA Canvas Tote Bag for Women with Zip, College Hand Bag for Girls, Reusable Shopping Bag (100% Organic Cotton) Tote Bag for Shopping, Travel & Beach",Jindal & Co,299,4.1,380 g,38x33x9 cm,75,40,272.0,0.7628311555019331,157.0
Lavie Women's Betula Tote Bag | Ladies Purse Handbag,Cocoblu Retail,899,4.1,800 g,31x295x115 cm,51,79,66.0,0.6348732950778736,1156.0
"JUTEKA quote printed Jute Bag for Lunch, Office, Grocery, Picnic, Tiffin, Shopping Hand Bag with padded cotton handles…",Jindal & Co,289,4.2,200 g,38x15x30 cm,51,79,485.0,0.7526342890690398,187.0
INOVERA Faux Leather Women Handbags Shoulder Satchel Tote Bag Purse with Top Handle (Black),Opus_Retail,1299,4.6,630 g,325x12x29 cm,70,79,181.0,0.6858591855254025,610.0
"FURNISHYA Tote Bag Print 16x14 (40x35 cm) | Women Bag for College, Shopping, Travel, Work & Daily Use | Strong Polyester Bag with Extra Strong 14"" Handle Holds 15 Kgs",FURNISHYA,229,3.2,105 g,40x35x03 cm,75,40,105.0,0.6731592262592054,752.0
ZOUK Women's Handcrafted Ikat Side Tote Bag and Handbag for Office and College,Cocoblu Retail,1126,3.6,600 g,483x305x356 cm,75,40,123.0,0.685734216929578,611.0
"The Purple Tree Fatty Tote Bag For Women, Women Fatty Tote Bag, Handbag, Women Handbag, Women Bag, Handbag for Women, Women's Tote, Gift For Women G",The Purple Tree,799,4.0,200 g,43x12x30 cm,123,40,26.0,0.6701075280954238,780.0
"EDIZ Tote Bags for Women with Zip, College Bag for Girls, Pure Cotton Tote Bag for Shopping, Travel & Beach",MAVD ENTERPRISE,379,4.7,150 g,2794x762x381 cm,75,40,20.0,0.7465531615672014,206.0
ROSS BROWN Croco Pattern Shoulder Bag for Women | Big Tote Bags for women with Multiple Compartments,ALFA TRADERS AND COMPANY,499,3.5,700 g,24x22x2 cm,51,79,380.0,0.6832933789779079,640.0
Clapcart Canvas Tote Bag set of 2 for Women | Multipurpose Cotton Bags | Cute Hand Bag for Girls (Black and White),Clapcart,303,4.5,260 g,38x33x9 cm,75,40,38.0,0.7391609473939815,233.0
"AQVA Women & Men Cotton Tote Bag | Black and White Collection Printed Handbag Shoulder Bag with Zipper and Inner Zip Pocket for Grocery, Shopping, Travel, Work, Beach Lunch",AQVA,599,4.3,400 g,624x488x195 cm,51,79,242.0,0.7028310111700852,436.0
"Metsi DIY Canvas Tote Bags - Lightweight and Reusable, 2pcs Pack for Customization",PAVAN-ENTERPRISE,389,3.3,230 g,125x15x3 cm,51,79,474.0,0.6922978298801161,542.0
"Vantagekart Black Cotton Plain Tote Shopping Bags with Zip Extra Strong 13"" Handle, Hold 35 Lbs Heavy Duty, Washable, Eco Friendly Biodegradable Canvas Multipurpose Grocery Bag - Set of 2",RetailEZ Pvt Ltd,634,5.0,200 g,41x41x1 cm,75,40,14.0,0.7594621298877832,170.0
"Strawberry WhiteTote Bag, tote bags for women, tote bags for girls, 16 * 14in, tote bags for girls, zipper & pocket",UpTown Folks,389,3.6,240 g,203x174x8 cm,75,40,545.0,0.786657236312899,92.0
ZOUK Printed Women Jute Vegan Leather Office Tote Bag for Ladies With Laptop Compartment,Cocoblu Retail,1759,4.4,600 g,387x102x292 cm,51,79,273.0,0.6946168177042226,524.0
Caprese LENA T Large,Cocoblu Retail,2122,3.9,495 g,422x312x154 cm,75,40,743.0,0.8153012557858861,44.0
"THE SACK CO. Tote Bags for Women, Stylish Cotton Handbags, Canvas Tote Bag for College, Hand bag for women stylish",THE SACK CO.,345,4.1,140 g,38x35x685 cm,219,40,27.0,0.6319987294532147,1191.0
"VantageKart Natural Cotton Plain Tote Shopping Bags with Cross Stitching | Heavy Duty, Washable, Eco Friendly Biodegradable Canvas Multipurpose Grocery Tote Bag - Set of 4",VantageKart,599,4.3,800 g,35x35x175 cm,51,79,199.0,0.6939005854172295,530.0
Harry Kritz Canvas Tote Bag with Drawstring 100% Organic Cotton Tote for College & Daily Use,HarryKritz,495,4.4,400 g,37x9x40 cm,123,40,27.0,0.700793084694341,454.0
"Glowic Canvas Tote Bag -1 Pc, Women Tote Bag, Canvas Tote Bag, Printed Tote Bag, Printed Canvas Tote Bag, Stylish Bags For Women (Wbag-47)",Cocoblu Retail,349,3.6,250 g,35x4x40 cm,99,40,5.0,0.6620416630841057,878.0
Canvastory Large Zipper Shoulder Bag | Cotton Canvas Tote Bags for Women | College Bag for Girls | Tote Bag for Shopping/Office/Travel/Beach/Daily Use/Grocery Bags | Ladies Purse Handbag,Canvastory,699,5.0,380 g,38x33x9 cm,75,40,2.0,0.7557986624637888,181.0
"HUGGI Faux Leather Purse and hand Bag for women tote bags for women office use, Travel & Shoulder Bag | Stylish buckle on bag & Multi pocket",SHOPOMALL_,1699,4.8,600 g,28x13x25 cm,51,79,66.0,0.6642078417118653,851.0
BAGSWORKS Plain Tote Bag for Women | Tote Bag for Girls | College Bag | Shopping Bag | Office Bag | Beach Bag,StepOneEnterprises,295,2.4,380 g,38x33x9 cm,51,79,344.0,0.6107426840722214,1387.0
ASTRID Embroidered Tote Bag For Women And Girl Medium Size,Cocoblu Retail,638,4.4,380 g,38x33x9 cm,51,79,219.0,0.7036015184623138,430.0
VVWV Taylor Swiftz Printed Tote Bag With Zipper for Womens Travel College Girls L x H 15 x 17 Inch,AAATRADERS,259,4.4,150 g,38x9x43 cm,51,79,6.0,0.6661940793698495,831.0
Blessing always Women Fashion Handbags Tote Purses Stylish Ladies Women and Girls Handbag For Office Bag Ladies Travel Shoulder Bag Tote for College Girls Laux Leather Chic And Elegant Women's,Blessing Always,389,3.6,450 g,30x30x6 cm,75,40,66.0,0.6736769663232831,748.0
ASTRID Handmade Macrame Flap Over Sling Bag For Girls And Women,Cocoblu Retail,579,4.2,350 g,2286x381x1778 cm,51,79,39.0,0.6547814805779634,943.0
"The Purple Tree Fatty Tote Bag for Women (1 Bag) Women Fatty Tote Bag, Handbag, Women Handbag, Women Bag, Handbag for Women, Women's Tote, Gift For Women, FT24",The Purple Tree,799,4.2,510 g,43x12x30 cm,99,40,339.0,0.7607995333902328,168.0
"DOODLE Premium Canvas Tote Bag for Women with Zip and Inner Pocket for Shopping, Office, Travel and Daily Use",Doodle Collection Pvt Ltd,329,4.3,380 g,38x33x9 cm,51,79,204.0,0.6998042225274266,459.0
Baggit Womens Lxe Rimy Tote Bag,BaggitIndia,1211,4.4,490 g,4699x1397x3175 cm,147,40,96.0,0.6890346588134859,568.0
ARMODA Multipurpose Women Shoulder and Tote Bag,ARMODA,829,4.1,380 g,38x33x9 cm,51,79,66.0,0.6361346472473993,1142.0
"UpTown Folks Vincent Van Gogh Canvas Tote Bag, A Woman Walking In A Garden Tote Bag, zipper & a pocket, women & girls, college & office bag",UpTown Folks,389,4.7,240 g,158x8x158 cm,51,79,66.0,0.681563146598704,655.0
MARK & KEITH Women Classy Geometric Print Tote Bag with Zip Closure For Women & Girls | Detachable & Adjustable Sling Strap | Bag For Women | Shoulder bag for ladies | Tote Bag,MBG Sales Pvt. Ltd.,950,4.0,50 g,127x3048x2413 cm,75,40,50.0,0.6987446613222286,474.0
JMK textile women stylish pure cotton boho fancy Handmade handbags tote Basket bag shoulder purse for ladies girls college office shopping travel gift for sister 005,JMK TEXTILE,499,3.5,380 g,38x33x9 cm,70,79,66.0,0.5941414613213174,1500.0
Fastrack Ivory Black College Tote Bag for Women,PRIMESPOT RETAIL PRIVATE LIMITED,1291,4.7,350 g,285x105x105 cm,123,40,491.0,0.8015652329980701,69.0
"The Gusto Cruiser Tote Bag | Unisex Tote Bag/Hand Bag for Office and Casual Use with Detachable Sling | Water Resistant, Expandable, Sustainable | Laptop Bag",THE GUSTO,3599,4.7,690 g,3175x1016x2667 cm,51,79,36.0,0.6309900911617803,1199.0
"The Gusto Beyond Plus - Premium Vegan Leather Tote Bag for Women, Big Size| Stylish Handbag for women with Zip Closure | Fit for Office Bag, College, Travel Use | Handcrafted in India",THE GUSTO,634,4.1,1000 g,31x11x32 cm,75,40,919.0,0.8911664393374197,4.0
ZOUK Black Vegan Leather Classic Open Tote,Zouk,1123,3.8,610 g,4255x1016x3175 cm,51,79,27.0,0.6174867604510715,1339.0
VVWV Taylor Swiftz Printed Tote Bag With Zipper for Womens Travel College Girls L x H 15 x 17 Inch,AAATRADERS,259,4.4,150 g,38x9x43 cm,51,79,66.0,0.6651556577706803,845.0
Blessing always Women Fashion Handbags Tote Purses Stylish Ladies Women and Girls Handbag For Office Bag Ladies Travel Shoulder Bag Tote for College Girls Laux Leather Chic And Elegant Women's,Blessing Always,389,3.6,450 g,30x30x6 cm,75,40,250.0,0.7253903619619124,293.0
ASTRID Handmade Macrame Flap Over Sling Bag For Girls And Women,Cocoblu Retail,579,4.2,350 g,2286x381x1778 cm,51,79,12.0,0.6491740039424494,998.0
"The Purple Tree Fatty Tote Bag for Women (1 Bag) Women Fatty Tote Bag, Handbag, Women Handbag, Women Bag, Handbag for Women, Women's Tote, Gift For Women, FT24",The Purple Tree,799,4.2,510 g,43x12x30 cm,195,40,58.0,0.6496929867696675,992.0
"DOODLE Premium Canvas Tote Bag for Women with Zip and Inner Pocket for Shopping, Office, Travel and Daily Use",Doodle Collection Pvt Ltd,329,4.3,137 g,385x35x75 cm,51,79,738.0,0.8107076493187039,47.0
Sangra Canvas Tote Bag for Women (Multi-Color),SanGra,499,3.9,380 g,38x33x9 cm,75,40,85.0,0.7078903243515007,391.0
Baggit Womens Lxe Rimy Tote Bag,BaggitIndia,1211,4.4,490 g,4699x1397x3175 cm,51,79,90.0,0.6664851727303432,825.0
ARMODA Multipurpose Women Shoulder and Tote Bag,ARMODA,829,4.1,380 g,38x33x9 cm,75,40,9.0,0.6986599415306494,475.0
"UpTown Folks Vincent Van Gogh Canvas Tote Bag, A Woman Walking In A Garden Tote Bag, zipper & a pocket, women & girls, college & office bag",UpTown Folks,389,4.7,240 g,158x8x158 cm,99,40,272.0,0.7855226038114441,98.0
MARK & KEITH Women Classy Geometric Print Tote Bag with Zip Closure For Women & Girls | Detachable & Adjustable Sling Strap | Bag For Women | Shoulder bag for ladies | Tote Bag,MBG Sales Pvt. Ltd.,950,4.0,50 g,127x3048x2413 cm,147,40,98.0,0.6691530691138139,797.0
JMK textile women stylish pure cotton boho fancy Handmade handbags tote Basket bag shoulder purse for ladies girls college office shopping travel gift for sister 005,JMK TEXTILE,499,3.5,380 g,38x33x9 cm,75,40,1.0,0.665444841485457,841.0
Coffee and Books Addict Aesthetic Tote Bag for Men and Women | Shoulder Handbags for Travelling & Daily Use,The Korhean Store,269,5.0,380 g,38x33x9 cm,147,40,93.0,0.7428858021924594,221.0
Clapcart Reusable Tote Bag for Women/Girls | Multipurpose 100% Organic Cotton Printed Tote Bags | Shopping/Grocery Bag | Sturdy Canvas Bag with 12kgs Capacity (Flower),Clapcart,217,4.1,150 g,38x33x9 cm,123,40,71.0,0.6961905648117183,504.0
KeepCart Tote Bags For Women Girls Canvas Handbag Zipper Large Capacity Fashion Bag with Nice Day Girl Print can use at College Office,Keepcart,399,4.1,220 g,40x2x32 cm,51,79,42.0,0.6523980105448168,961.0
Baggit Womens Lxe Fety Tote Bag,BaggitIndia,977,5.0,470 g,3556x1334x2413 cm,75,40,8.0,0.752035398338104,189.0
"MINI WESST Women's Printed Synthetic Leather Tote Bag for Office, College and Party (Black)",MINI WESST,799,3.7,380 g,38x33x9 cm,51,79,42.0,0.6201902838618127,1316.0
Lavie Women's Betstrap Tote Bag | Ladies Purse Handbag,Cocoblu Retail,1199,5.0,450 g,12x275x32 cm,99,40,66.0,0.7333945066033865,257.0
LEGAL BRIBE Elegant Tote Bag,Cocoblu Retail,684,3.3,350 g,35x5x39 cm,51,79,2.0,0.5889551324898222,1516.0
Baggit RAZEN,BaggitIndia,996,2.9,650 g,4191x1016x3112 cm,99,40,272.0,0.6620848785699852,877.0
